Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
49,0.0003655854,-0.1137108,0.02251703,0,355.4995,0,0.04825368,1.264335,0.1561042,21.72475,354.3221,350.3989,-0.03565163,1.239118,0.09813529,59.79713,203.8202,295.5749,0.1082102,1.201172,0.1090448,60.93692,176.3778,89.20531,-0.424762,1.271804,-0.3077942,43.53158,110.4486,257.8283,0.3958638,1.214551,-0.3333254,16.86982,260.6899,101.0117,-0.3021746,1.277444,-0.1082344,45.44693,120.1602,268.0333,0.3238908,1.234528,-0.1113089,19.88743,253.8128,95.20335,-0.127435,0.1286483,0.1723064,290.7281,7.415942,173.5202,0.1690404,0.1205076,0.1541664,287.9759,343.8747,195.8894,-0.07945732,0.5067425,0.1794377,2.769246,13.69628,173.2318,0.1339109,0.4968817,0.205187,7.603559,1.248881,185.4508,-0.1604248,0.7406667,-0.1533654,304.3394,12.31374,181.1231,0.03832121,0.6984969,-0.1442029,300.5934,355.5887,197.141
50,0.0009645643,-0.1335728,0.02329512,0,355.1684,0,0.05118984,1.23387,0.1654253,20.91324,354.3325,349.945,-0.03281945,1.210828,0.106673,58.74903,200.2605,292.809,0.1105786,1.170999,0.1169617,59.04565,182.2775,95.34566,-0.4051417,1.244224,-0.3110227,42.41445,108.5875,258.5991,0.4111967,1.161124,-0.3235091,12.04318,259.3855,102.1101,-0.2910293,1.248438,-0.1064642,44.41059,118.1452,268.5574,0.3351395,1.188302,-0.1036293,15.21618,252.74,96.90586,-0.1270181,0.129803,0.1690622,290.6825,7.762739,173.4074,0.1696161,0.1202916,0.1480076,288.1573,343.1273,196.9242,-0.07692175,0.5074502,0.1825121,3.78485,13.76433,173.1511,0.1324131,0.4953571,0.206628,8.711923,1.726543,185.8613,-0.1648781,0.7235353,-0.1604239,301.4068,12.85426,181.3067,0.03293924,0.6769747,-0.1525089,297.591,354.3227,198.9337
51,0.001048921,-0.1515032,0.02361008,0,355.1115,0,0.05327614,1.20801,0.1716835,19.84877,354.6476,349.787,-0.03092994,1.186374,0.1126476,58.23355,196.3828,289.418,0.1121987,1.145375,0.1220547,57.25374,187.7577,100.7804,-0.3954467,1.211446,-0.3115103,40.236,107.2629,258.3418,0.4160849,1.10542,-0.3194057,7.833634,259.1313,104.1264,-0.2856584,1.218058,-0.1046617,42.41776,116.4795,267.8089,0.3402366,1.143038,-0.1009969,11.26973,252.7071,99.42472,-0.1257018,0.130088,0.166515,290.6168,7.81547,173.5564,0.1706415,0.1200113,0.1429006,288.2769,342.6593,197.6998,-0.07420018,0.5073023,0.1856139,4.681296,13.8707,173.1566,0.1317788,0.4939083,0.207595,9.580701,2.261545,186.2288,-0.1688329,0.7076713,-0.1650013,298.897,13.45928,181.4404,0.02826151,0.6578947,-0.158809,295.0117,353.1655,200.6776
52,0.0004069748,-0.1704201,0.02352958,0,355.4192,0,0.05442175,1.183293,0.1750786,18.305,355.3119,349.9496,-0.03014983,1.162236,0.1163232,58.22291,191.286,284.4265,0.1129447,1.12084,0.124413,55.38795,193.7578,106.3434,-0.3955747,1.164196,-0.3095538,36.24042,106.3019,256.6219,0.410236,1.039753,-0.3203306,4.053861,259.7908,107.4172,-0.286191,1.179357,-0.1029408,38.82538,114.9057,265.2348,0.3389551,1.092519,-0.1035236,7.894322,253.6375,103.1449,-0.1234196,0.1294411,0.1645781,290.5208,7.52935,174.038,0.1730137,0.1198895,0.1389178,288.3998,341.0998,199.4216,-0.07102803,0.5061481,0.1901681,5.6838,13.98477,173.2727,0.1317652,0.4925339,0.2091271,10.36296,2.756958,186.7114,-0.1729171,0.6896976,-0.1675501,296.2762,14.14719,181.5705,0.02368719,0.6377844,-0.1638081,292.3467,351.6675,202.8501
53,-0.000829638,-0.1865943,0.02318515,0,355.988,0,0.05419034,1.165586,0.1744524,16.57607,356.0181,350.3748,-0.03078712,1.143987,0.1164593,58.74492,185.3783,278.2306,0.1125359,1.103152,0.1232576,53.93827,199.3727,111.2536,-0.403622,1.105252,-0.3052785,30.69287,105.8188,253.2066,0.3946492,0.9766721,-0.3242175,1.520972,261.1962,111.5305,-0.2917022,1.136542,-0.1018616,34.02337,113.5993,260.7262,0.3312639,1.046856,-0.1099115,5.83547,255.3626,107.5283,-0.1217188,0.1276777,0.1628023,290.5189,7.146354,174.4899,0.175029,0.1195962,0.1365111,288.3921,340.0825,200.6219,-0.06845675,0.5036876,0.1957812,6.804239,13.97394,173.4138,0.1319876,0.491027,0.2118837,11.09729,3.198595,187.1051,-0.1757469,0.6728859,-0.1673922,294.0855,14.66165,181.6404,0.02078382,0.6205826,-0.1658839,290.1475,350.132,204.8627
54,-0.002422988,-0.1996209,0.02266946,0,356.626,0,0.05206389,1.155364,0.1697825,14.74874,356.5075,350.9598,-0.03321259,1.13215,0.1128458,59.65714,178.4182,270.735,0.1105356,1.092697,0.1187677,53.0531,204.649,115.7847,-0.4120925,1.034256,-0.2986739,23.81006,105.727,248.1358,0.3740795,0.9179206,-0.3271291,0.06739862,262.8593,116.3471,-0.2983419,1.089661,-0.1015073,28.29488,112.4526,254.4196,0.3194873,1.007188,-0.1175546,4.896848,257.4232,112.4876,-0.1205804,0.1257613,0.1613927,290.5465,6.758565,174.8278,0.1769316,0.11917,0.1348234,288.3146,339.3855,201.5101,-0.06628379,0.5008175,0.2025332,8.032529,13.83098,173.5401,0.1327116,0.489175,0.2162817,11.98461,3.57425,187.4129,-0.1771189,0.6576381,-0.1651039,292.228,14.7508,181.8757,0.01973395,0.6065383,-0.1649284,288.5035,348.3949,206.8679
55,-0.004228762,-0.2104484,0.02171691,0,357.1951,0,0.04750531,1.151708,0.1599834,12.79426,356.6449,351.6757,-0.03783821,1.125719,0.1043547,60.86679,170.0596,261.6,0.1065003,1.088458,0.1101118,52.85807,209.9038,120.4866,-0.4133804,0.9507579,-0.2883346,16.28813,105.9612,241.1784,0.3519682,0.8611529,-0.3263122,359.4962,264.4818,122.0492,-0.3021427,1.038136,-0.1015866,22.13304,111.3704,246.2562,0.3053153,0.9715917,-0.1250728,4.878944,259.5634,118.2411,-0.1201513,0.1239067,0.1607272,290.5567,6.363584,175.0076,0.1794026,0.1181743,0.1330634,288.3934,338.8517,202.153,-0.06455448,0.4976898,0.2107574,9.361535,13.49305,173.6155,0.1339255,0.4861129,0.2227715,13.22336,3.843987,187.7427,-0.1769371,0.6428147,-0.1611875,290.4995,14.25471,182.3957,0.02058981,0.5943859,-0.161014,287.398,346.1624,209.1351
56,-0.006043691,-0.2195578,0.02004393,0,357.616,0,0.04110809,1.153528,0.1438585,10.82848,356.3764,352.3944,-0.04408181,1.123787,0.08990227,62.2093,160.1567,250.6759,0.1009052,1.089231,0.09621328,53.42253,215.3662,125.79,-0.3997138,0.8603126,-0.2721862,8.591047,106.5975,232.4245,0.3314829,0.8050874,-0.3194312,359.4545,265.8325,128.795,-0.2987225,0.9848049,-0.101347,15.65176,110.4668,236.5051,0.2908989,0.9388393,-0.1314581,5.409264,261.5929,124.9979,-0.1212773,0.1220862,0.1611577,290.5706,6.37998,174.6732,0.1800111,0.1162881,0.1323394,288.4451,339.1438,201.9806,-0.06339815,0.4941909,0.2202839,10.74926,13.01414,173.5113,0.1355451,0.4819353,0.2314329,14.66741,4.052235,187.7379,-0.1755346,0.6281894,-0.1558862,288.8761,13.38265,183.044,0.02285627,0.5834563,-0.1543832,286.6206,344.0775,211.1122
57,-0.007592596,-0.2270492,0.01716921,0,358.0239,0,0.03407109,1.159985,0.1188634,8.814612,355.8942,353.0705,-0.05093707,1.125612,0.06744172,63.65787,149.186,238.0354,0.09469887,1.094075,0.07456309,54.66905,221.8552,132.5423,-0.3747876,0.7713975,-0.2425731,2.333093,108.2337,221.6005,0.3130876,0.7451299,-0.3030899,359.571,266.8994,137.3709,-0.289502,0.9341797,-0.09727354,10.2592,110.3401,225.0791,0.2771115,0.90573,-0.1364051,6.116081,263.6125,133.5932,-0.1226581,0.1207308,0.1638207,290.4514,6.448695,174.2494,0.1808744,0.1147093,0.1333326,288.4453,339.3884,201.8928,-0.06248527,0.4910102,0.2314985,12.05418,12.46626,173.3498,0.1377153,0.4777321,0.242173,16.1792,4.269628,187.7053,-0.1734956,0.6137129,-0.1488368,287.2466,12.29463,183.7983,0.02581401,0.573391,-0.1453663,285.9936,341.9368,213.126
58,-0.008423218,-0.2321018,0.0130979,0,358.5042,0,0.02833671,1.169034,0.08745101,6.863552,355.4951,353.6165,-0.05664612,1.129954,0.03947315,64.8101,138.006,224.6239,0.08954919,1.101234,0.04703842,56.13552,229.1548,140.4561,-0.3468448,0.7000713,-0.1990019,358.8877,110.5827,209.939,0.2993746,0.6881899,-0.2748634,359.6048,267.4348,147.1609,-0.2781438,0.894596,-0.08798892,6.98008,111.2405,213.224,0.2663707,0.8750694,-0.1375412,6.626849,265.3289,143.4331,-0.1232678,0.1199401,0.166805,290.3751,6.164633,174.1761,0.1821401,0.1139207,0.1349689,288.4614,339.602,201.8482,-0.06164052,0.4884012,0.2426091,13.27228,11.93794,173.2788,0.1401676,0.4742838,0.2527452,17.57405,4.48414,187.6916,-0.1712292,0.6019214,-0.1409761,285.9359,11.20689,184.5562,0.02887787,0.5659498,-0.1359336,285.5713,340.4297,214.5411
59,-0.009114471,-0.2350562,0.007155766,0,359.1415,0,0.02249123,1.180122,0.04634316,4.633967,355.3087,354.1942,-0.06256212,1.13597,0.003139874,65.6339,125.8792,209.4514,0.08419502,1.110249,0.01062099,57.7901,237.9796,150.3479,-0.3187751,0.6435875,-0.1308341,358.1597,113.0784,195.1494,0.2896126,0.6331155,-0.2253393,0.01115541,267.6646,159.6595,-0.2691193,0.8647074,-0.07147183,5.492344,113.9665,198.5203,0.2576278,0.8453853,-0.1315891,7.323472,267.1481,156.0135,-0.1240082,0.1200877,0.1703736,290.3109,5.991534,174.026,0.1837973,0.1145049,0.1371888,288.4702,339.856,201.8304,-0.06060083,0.4865576,0.2539629,14.46105,11.4463,173.1359,0.1431671,0.472252,0.2631285,18.85275,4.736594,187.6672,-0.1687324,0.5922049,-0.1322759,284.8161,10.38698,185.0794,0.03215284,0.5610341,-0.1262978,285.2386,339.504,215.4331
60,-0.01005493,-0.235329,0.0003050182,0,359.8011,0,0.01640811,1.190288,0.00288798,2.409521,355.4133,354.8072,-0.06867609,1.141643,-0.03510252,66.12012,115.167,195.489,0.07857691,1.118743,-0.02822619,59.24517,246.8068,160.5364,-0.3001425,0.6190272,-0.04371794,0.1725805,114.7976,178.5182,0.2864687,0.5967517,-0.1575736,0.9967574,267.5334,173.2251,-0.2697774,0.8512598,-0.0491561,7.250536,116.8622,182.1696,0.2526338,0.8248627,-0.1164505,8.216284,268.7604,169.7095,-0.1237761,0.120932,0.1734258,290.2578,5.473362,174.239,0.1854218,0.1162117,0.1393637,288.469,340.058,201.8234,-0.05984973,0.4858701,0.2631006,15.36019,11.02886,173.131,0.1458378,0.4720609,0.2708896,19.73429,4.912675,187.6386,-0.1664504,0.5863569,-0.1249367,284.0886,9.614158,185.5753,0.03508749,0.5597528,-0.1188588,285.0745,339.3326,215.5757
61,-0.01191737,-0.2327629,-0.008418461,0,0.5837483,0,0.007922372,1.199754,-0.04755337,359.8047,355.8467,355.6522,-0.07701406,1.146628,-0.07935379,66.49705,104.3795,181.0036,0.07075526,1.126938,-0.07372455,60.96054,256.605,172.0486,-0.295715,0.6387953,0.06900184,5.701629,116.2729,158.3621,0.2930489,0.5888536,-0.06407842,3.440984,267.3348,189.691,-0.2830015,0.8558791,-0.01815643,13.35104,117.4986,162.2449,0.2523714,0.8180783,-0.08999977,9.998381,270.5831,186.4549,-0.123038,0.1223242,0.176811,290.0579,4.813449,174.571,0.1869836,0.1189003,0.1420262,288.36,340.2609,201.7757,-0.05936079,0.4861983,0.2708787,15.97954,10.62859,173.1849,0.1483986,0.4737506,0.2765144,20.20817,4.996036,187.555,-0.1641319,0.5831683,-0.1185492,283.5974,8.840942,186.0443,0.03804472,0.5617422,-0.113279,285.0309,339.7923,215.0716
62,-0.01511526,-0.2268632,-0.0189541,0,1.474642,0,-0.004750938,1.207136,-0.1003864,356.8376,356.6616,356.91,-0.08910993,1.149708,-0.1255469,66.80877,93.98515,166.9354,0.05918148,1.133857,-0.1218673,63.11323,267.0465,184.2119,-0.308063,0.7203599,0.1800383,14.73833,115.736,136.2162,0.3160928,0.6322477,0.04337385,8.851262,267.2896,208.2448,-0.3086632,0.8850424,0.01341621,22.31282,114.1358,139.4507,0.2605431,0.8371025,-0.05571872,13.99891,272.558,205.6703,-0.1215248,0.1233876,0.1807169,289.5818,4.009606,175.0556,0.1889162,0.1222087,0.1452941,288.1246,340.3058,201.8248,-0.05903871,0.487119,0.2761253,16.10724,10.28945,173.3053,0.1508006,0.477488,0.2787795,20.05318,4.96638,187.4607,-0.1618507,0.5825216,-0.1142107,283.392,7.831506,186.7382,0.04091167,0.5670989,-0.1107761,285.1642,340.5272,214.275
63,-0.01895393,-0.2172339,-0.03006779,0,2.492128,0,-0.01928026,1.212974,-0.1495298,353.5624,357.8615,358.3582,-0.102795,1.151898,-0.1680326,67.47382,83.97897,153.6248,0.04589774,1.139863,-0.1671491,65.57475,278.4871,197.0214,-0.3289545,0.8620336,0.2578784,26.34759,111.8682,112.7118,0.3473195,0.7352263,0.1371389,17.37755,268.4243,227.2605,-0.3414782,0.9420421,0.03804803,32.36602,106.5751,113.8494,0.2747663,0.8879464,-0.02498189,20.47771,275.3804,225.8973,-0.1196065,0.1235803,0.1850754,288.9881,3.040004,175.7192,0.1909283,0.1248948,0.1487197,287.9062,340.322,201.8211,-0.05897345,0.487848,0.2796299,15.88456,10.0152,173.4829,0.1527918,0.4816054,0.2783256,19.44695,4.816477,187.3631,-0.1596446,0.5853842,-0.1107368,283.7093,7.111662,187.142,0.04350607,0.5758004,-0.1103172,285.6463,342.1199,212.5964
64,-0.02251589,-0.2042286,-0.03996941,0,3.598593,0,-0.03204785,1.219583,-0.1871052,350.6726,359.3574,359.5703,-0.1147943,1.156037,-0.199835,68.9034,74.28802,141.4264,0.03408526,1.146912,-0.20244,68.22041,290.6181,209.7823,-0.3469946,1.031126,0.2813534,37.72283,102.9343,88.47491,0.3719494,0.8782015,0.1942868,27.96453,271.7678,245.1792,-0.3730183,1.020773,0.04876104,41.01485,94.17918,86.64253,0.288947,0.963501,-0.007468276,28.77123,279.9648,245.4534,-0.1177027,0.1223692,0.188155,288.5865,1.945239,176.5601,0.1924747,0.1257074,0.1507426,287.8608,340.4044,201.6564,-0.05927047,0.4873298,0.2814141,15.59702,9.847263,173.7314,0.1539493,0.4840734,0.275579,18.71132,4.558903,187.2786,-0.1578245,0.592862,-0.1074101,284.8471,7.182697,186.8075,0.04545468,0.5876092,-0.1109033,286.6987,344.9716,209.6365
65,-0.02581597,-0.1885029,-0.04918892,0,4.675173,0,-0.04348839,1.22854,-0.2176526,347.9141,0.937145,0.5939329,-0.125457,1.163178,-0.2251449,70.05585,63.35231,128.8114,0.02344044,1.156386,-0.2313552,70.43034,305.1213,224.2817,-0.3535889,1.190926,0.2552565,45.35992,88.67094,62.90729,0.375605,1.027133,0.2097586,38.57595,277.6006,261.7871,-0.3955148,1.10605,0.0409623,45.20345,78.02385,59.05674,0.294172,1.047632,-0.008916907,37.17022,286.6057,263.6949,-0.115121,0.1215067,0.1929786,288.1135,0.6673791,177.6346,0.1941542,0.1265304,0.1545547,287.7555,340.1227,201.8295,-0.05930609,0.4876994,0.2829531,15.0046,9.786616,174.0207,0.1549567,0.4871184,0.272599,17.66266,4.244326,187.203,-0.1560446,0.6049737,-0.1029517,286.5201,7.718169,186.0944,0.04717883,0.6029282,-0.1105868,288.1541,348.2444,206.2857
66,-0.02928162,-0.1679232,-0.05951195,0,5.777684,0,-0.0552522,1.241942,-0.2483409,344.8306,2.652181,1.548662,-0.1362759,1.175021,-0.2501876,70.86295,46.79823,111.3493,0.01249393,1.170395,-0.2602525,71.53655,324.9761,243.5513,-0.3522544,1.34744,0.1863893,48.14114,68.83724,34.1747,0.3605795,1.182851,0.1897808,49.40779,288.873,281.1941,-0.4116257,1.204123,0.0108357,44.40723,59.44082,31.0927,0.2905164,1.142331,-0.03003689,45.63819,298.0244,284.3238,-0.1119567,0.121664,0.2000368,287.6053,359.3099,178.8699,0.1957396,0.1277173,0.1603864,287.5704,339.7734,202.0624,-0.05887853,0.4895963,0.2843956,14.06834,9.860257,174.3018,0.156179,0.4911787,0.2691308,16.23577,3.851636,187.044,-0.1538595,0.624451,-0.09616575,289.0494,8.704754,185.0197,0.04915201,0.625043,-0.108341,290.4214,352.2309,202.2648
67,-0.03273823,-0.1424837,-0.07101932,0,6.703594,0,-0.06695774,1.260899,-0.2797279,341.5924,4.289334,2.379838,-0.146824,1.19271,-0.2756535,69.40593,29.18116,93.92036,0.001707349,1.190111,-0.2893223,70.24247,347.2637,264.7095,-0.3463157,1.482563,0.08609168,44.03286,50.48433,9.354385,0.3303316,1.326752,0.1415268,57.81536,308.2618,305.6672,-0.4196729,1.300396,-0.04164883,38.03412,44.54391,9.166827,0.2781379,1.237967,-0.06886259,51.85288,315.3643,307.8519,-0.1085575,0.1230536,0.2068513,287.4525,358.155,180.0389,0.1961615,0.129407,0.1666,287.3851,339.8866,201.8147,-0.05830854,0.4929261,0.2841636,12.93219,10.10738,174.5958,0.1571053,0.4960707,0.2642056,14.54833,3.351061,186.7291,-0.1509947,0.653185,-0.0869974,292.7847,9.809737,183.8838,0.05169408,0.6558989,-0.1034937,293.9072,356.4874,197.9471
68,-0.03521213,-0.1162305,-0.08257458,0,7.161074,0,-0.07595091,1.281212,-0.3101307,338.6558,5.462966,2.913287,-0.1546813,1.21228,-0.3006181,66.04778,15.42905,81.64436,-0.006373089,1.211267,-0.3167056,66.55936,3.708009,279.7908,-0.3413812,1.581581,-0.02050434,36.79195,38.9066,354.5199,0.2995688,1.440417,0.08086583,60.57281,332.6313,332.0451,-0.4211963,1.378938,-0.1068109,29.91203,35.38254,356.3047,0.2638931,1.31925,-0.116406,53.46166,334.905,330.3234,-0.1061238,0.1259253,0.2150844,287.3098,357.784,180.6063,0.1948994,0.131469,0.1741515,286.8377,340.758,200.774,-0.05834493,0.4982481,0.2814223,11.23288,10.51636,174.7517,0.1572743,0.5017056,0.2578401,12.45207,2.794631,186.2704,-0.1475652,0.6867356,-0.07711116,297.0622,10.90308,182.7353,0.05483828,0.6908203,-0.09656345,298.0876,359.9781,194.325
69,-0.03725123,-0.0875048,-0.09614187,0,7.241054,0,-0.08391265,1.302421,-0.3442167,335.7278,6.269657,3.301,-0.1613704,1.233102,-0.3290921,61.17684,6.012304,74.88668,-0.0132366,1.233693,-0.3467329,61.10555,14.6028,289.0162,-0.3401902,1.656865,-0.133364,28.48998,31.38266,346.1446,0.2714554,1.539315,0.006278589,57.67368,356.0298,355.1857,-0.4200741,1.442593,-0.1842486,21.25712,29.15741,348.9331,0.2491923,1.393108,-0.1753752,50.60341,353.5704,349.5554,-0.1029539,0.1332279,0.2244674,288.7434,357.759,180.0511,0.1916023,0.1364944,0.1830506,287.3896,343.392,197.9476,-0.05864887,0.5083677,0.2756056,8.856298,10.66145,174.8708,0.1549039,0.5104342,0.2487527,9.764235,2.045699,185.8715,-0.1432588,0.7265397,-0.06685058,301.7545,11.70528,181.8477,0.05891613,0.7319513,-0.08825766,303.0267,2.41722,191.3645
70,-0.03916105,-0.05419498,-0.1142959,0,6.893256,0,-0.09189428,1.322598,-0.388745,332.1302,6.629868,3.71172,-0.1676936,1.253337,-0.3668793,54.62188,0.1857964,73.09624,-0.01966761,1.256001,-0.3852195,53.66608,21.44687,293.7526,-0.344457,1.712228,-0.261699,19.26061,25.85463,341.7903,0.2449663,1.632532,-0.09412336,49.91548,13.68779,10.39022,-0.4185811,1.490702,-0.2794682,11.88711,24.23612,345.0854,0.2332956,1.46275,-0.2550839,43.44316,9.029164,3.361362,-0.0965132,0.1505243,0.2381373,293.695,359.1785,175.6185,0.186235,0.1492942,0.1953333,290.998,348.2154,192.5765,-0.05862564,0.5287106,0.2672479,5.319735,9.941715,175.1404,0.1475865,0.5265724,0.2361001,6.107069,0.5901481,185.8785,-0.1375822,0.776174,-0.05611225,306.64,12.08588,181.3127,0.06443086,0.7834567,-0.07847089,308.8661,3.220988,189.0697
71,-0.04107631,-0.02182404,-0.1340974,0,6.451521,0,-0.09918209,1.338716,-0.4333391,328.723,6.774685,4.074145,-0.1733336,1.270187,-0.4049332,48.37033,357.5092,74.64242,-0.02542078,1.274849,-0.4237806,46.46959,24.83127,294.8373,-0.3526275,1.742241,-0.373094,11.70035,22.01311,340.5905,0.2258648,1.702882,-0.2000619,41.34755,24.05417,16.43847,-0.4185725,1.517542,-0.3663727,4.28065,20.51811,344.1162,0.2196422,1.514386,-0.33899,35.27404,19.07334,9.712393,-0.089095,0.1741971,0.2556886,300.9373,0.006544884,171.2635,0.1781897,0.1694728,0.2120441,297.3709,351.8934,187.3793,-0.06068045,0.5543289,0.2551832,0.605336,9.14354,175.7675,0.1422269,0.5491689,0.2177129,0.946894,359.0321,185.3948,-0.1325373,0.8267432,-0.04921979,311.06,12.21729,180.8029,0.06929533,0.8361991,-0.07238014,314.2697,3.965003,187.3031
72,-0.04309444,0.0079225,-0.1518965,0,6.205415,0,-0.1059585,1.353403,-0.469305,326.0424,7.011489,4.322391,-0.1786853,1.286025,-0.4354104,43.41284,356.5334,77.12158,-0.03094395,1.292207,-0.4551439,40.75316,26.46324,294.2999,-0.3609321,1.759053,-0.4527875,6.595948,19.39577,340.6745,0.2133209,1.751931,-0.2929056,34.32853,30.53444,17.83382,-0.4201459,1.533508,-0.4302759,359.1653,17.84219,344.3333,0.2087621,1.550127,-0.4117531,28.38729,25.71237,11.68829,-0.08615986,0.1973341,0.2679151,309.5123,1.788599,168.3925,0.1729821,0.1964438,0.2309775,305.7193,357.3046,179.9947,-0.06719179,0.5768685,0.2378872,356.0039,9.431132,176.4457,0.1438687,0.5751642,0.1960816,354.7983,359.1832,184.4519,-0.1288761,0.8734429,-0.04543739,315.646,12.20716,180.0527,0.07268292,0.885005,-0.06998335,318.7168,5.989953,185.9582
73,-0.04538804,0.04656275,-0.1722861,0,6.115484,0,-0.1144381,1.371009,-0.509127,322.7235,7.449079,4.666434,-0.1852898,1.305546,-0.4687164,37.83845,356.5193,80.61887,-0.03786185,1.313382,-0.4901351,34.46403,27.33066,292.712,-0.3718742,1.772805,-0.5292492,1.988079,16.97241,341.3645,0.202159,1.797085,-0.4022808,26.92427,36.88248,16.76963,-0.4241239,1.547368,-0.4927571,354.5661,15.26861,345.1566,0.1969913,1.58257,-0.4962324,20.94094,32.40459,11.32139,-0.08825886,0.2367006,0.2774789,320.0432,3.937466,167.1059,0.1786472,0.24565,0.2538254,320.8405,8.596895,168.0058,-0.07593016,0.6128955,0.2172024,351.4051,10.89403,176.4658,0.1480287,0.6172222,0.1732574,347.6316,1.781132,184.2247,-0.1251776,0.9321621,-0.04294708,320.3467,12.64255,178.7726,0.07600608,0.9453417,-0.06966176,322.6626,7.582345,185.4453
74,-0.04712351,0.07869756,-0.1849542,0,6.290258,0,-0.1216927,1.382278,-0.5382536,319.6802,7.972043,4.96786,-0.1909393,1.318744,-0.4927998,33.76669,357.3525,83.22489,-0.04385548,1.327506,-0.5161393,30.13525,27.03227,291.0478,-0.3812307,1.779189,-0.5727672,359.8107,15.80164,341.7888,0.1980758,1.819329,-0.4821133,22.44244,40.98484,14.46093,-0.4302847,1.554221,-0.5295633,352.3936,14.0105,345.6523,0.1899316,1.597584,-0.557168,16.32687,36.83195,9.453607,-0.09039564,0.2846344,0.2827815,325.8329,4.326482,167.3829,0.1787528,0.2948523,0.2602925,327.6792,9.859841,166.7018,-0.07111217,0.6599628,0.2190283,351.218,12.64865,175.0675,0.1472819,0.6657128,0.1768261,347.1698,1.898375,184.3134,-0.1235549,0.976809,-0.04344517,319.8572,14.61182,177.8629,0.07737568,0.989758,-0.07210623,321.7216,7.178556,185.2942
75,-0.04783605,0.112852,-0.1932833,0,6.564442,0,-0.1287435,1.392424,-0.5642138,315.972,8.397057,5.505594,-0.1962117,1.331014,-0.5139567,29.88209,358.7596,85.3093,-0.04953457,1.340594,-0.5394356,26.29245,25.82414,289.4493,-0.3901383,1.784702,-0.6021731,358.7457,15.38909,341.7563,0.1982155,1.833333,-0.5515603,19.23996,44.33852,11.54478,-0.4385168,1.560329,-0.5552711,351.33,13.59733,345.6536,0.1856441,1.606675,-0.6093442,12.94404,40.51816,6.861359,-0.09270801,0.3446499,0.2912182,329.9558,3.552529,167.9067,0.1803565,0.35476,0.2680477,332.0997,10.70282,166.5702,-0.05851148,0.7199365,0.2337866,352.7933,13.99803,172.9065,0.148263,0.7283447,0.1980543,349.222,2.089192,184.4387,-0.1224598,1.020527,-0.04476337,316.5322,17.39581,176.9243,0.07831267,1.032352,-0.07497627,317.4291,6.605167,185.2704
76,-0.04885119,0.1459869,-0.1976589,0,6.767079,0,-0.1348108,1.399955,-0.5859214,311.8641,8.34424,6.507745,-0.2004752,1.340442,-0.5316509,26.51623,0.5253626,86.51849,-0.05420368,1.350937,-0.5590308,23.26503,23.6295,288.3537,-0.3989958,1.789088,-0.6172255,358.7412,15.81686,341.4075,0.2022582,1.840308,-0.6016397,17.50994,46.40282,8.89358,-0.4483375,1.565085,-0.5695643,351.3203,14.10859,345.2943,0.1849395,1.611093,-0.6467083,11.06282,42.86184,4.397881,-0.09759994,0.4136474,0.3000865,331.0049,0.703671,170.2397,0.1827797,0.4240388,0.2703711,334.6939,12.04491,167.0117,-0.05258992,0.7902086,0.2615706,355.6846,11.89086,172.1626,0.1490384,0.8019849,0.2314771,353.9093,2.499396,184.8144,-0.1221284,1.057634,-0.04775463,310.225,16.91546,176.756,0.07863563,1.068061,-0.07853297,310.1639,5.402551,185.6622
