Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
319,-0.9500085,0.2247292,-2.316118,0,242.326,0,-1.01338,1.560956,-2.35553,30.77458,243.5692,353.2578,-0.9374003,1.509071,-2.405241,60.20748,20.71536,231.3006,-1.009095,1.499495,-2.274768,48.9706,118.4672,144.8637,-0.9497056,1.236772,-2.933378,38.82845,67.15636,192.4125,-1.341809,1.128301,-2.294643,43.28225,119.7528,248.926,-0.8877189,1.348776,-2.737174,55.48718,55.1949,212.4559,-1.203612,1.231532,-2.136164,34.48188,111.3837,237.6814,-0.8865012,0.2375774,-2.543081,305.7474,210.919,174.4989,-1.239563,0.3134324,-1.90565,303.0212,252.4175,204.6724,-0.9369778,0.6148986,-2.562794,7.024972,217.7623,175.8129,-1.115443,0.6409624,-2.056689,347.4996,252.3918,208.4152,-0.808063,0.9609421,-2.373932,328.2675,234.9539,168.7958,-0.8929172,0.9646881,-2.189141,338.1959,240.7689,212.7476
320,-0.9458162,0.2278446,-2.30298,0,240.9028,0,-1.01807,1.560754,-2.347146,31.81365,241.696,352.2781,-0.9392409,1.510827,-2.394604,60.38714,22.25663,234.6351,-1.015082,1.499012,-2.266683,47.84814,115.8395,144.7894,-0.9372533,1.278414,-2.941616,42.61984,76.57141,201.4843,-1.338433,1.148044,-2.336107,39.84351,121.2947,258.8101,-0.8817887,1.372368,-2.7343,56.97221,62.64584,222.6252,-1.215348,1.230699,-2.154754,32.55003,110.2365,245.2529,-0.8860282,0.2366614,-2.546002,305.7078,211.5353,174.4142,-1.199656,0.3168283,-1.857095,307.3088,251.3452,207.8353,-0.9292042,0.6153991,-2.544796,3.974225,219.1324,174.8446,-1.09659,0.6434852,-2.024925,350.7961,254.0353,209.8244,-0.8029853,0.9639599,-2.358762,329.1817,236.4973,168.1101,-0.886809,0.968708,-2.173524,340.4596,241.9908,213.6491
321,-0.9420431,0.2312018,-2.290747,0,239.5647,0,-1.0225,1.560738,-2.339553,32.78139,239.9074,351.3264,-0.9411462,1.512678,-2.384841,60.50259,23.71201,237.7547,-1.020689,1.498702,-2.259411,46.86158,113.4385,144.7729,-0.9273272,1.318842,-2.945738,45.38469,87.80862,210.6119,-1.331393,1.17029,-2.370713,35.91937,121.8605,267.1681,-0.8766208,1.395465,-2.730236,57.69903,70.04752,232.2609,-1.224574,1.231418,-2.171405,30.60502,108.9878,252.3504,-0.8872972,0.236576,-2.547762,305.7171,211.937,174.7318,-1.162106,0.321932,-1.814297,311.4099,250.7662,210.0408,-0.9218957,0.6156406,-2.527248,1.056679,220.6745,174.0355,-1.078919,0.6467494,-1.996144,353.8267,255.537,211.071,-0.798553,0.9670386,-2.344655,330.1821,237.9784,167.5513,-0.881478,0.9728481,-2.159043,342.5254,243.1693,214.4446
322,-0.9388165,0.2365172,-2.275102,0,238.2419,0,-1.027065,1.563324,-2.327702,33.68285,238.3414,350.5113,-0.9438853,1.516714,-2.371272,60.76972,24.63775,240.052,-1.0263,1.500919,-2.24793,46.26389,111.7722,145.0452,-0.9239147,1.360458,-2.941979,45.9884,96.8027,220.4745,-1.32592,1.205781,-2.393933,31.78974,122.7049,275.8212,-0.8753557,1.420011,-2.720667,57.9468,77.55597,241.3805,-1.236341,1.23938,-2.180117,29.4784,108.0323,260.5165,-0.8831675,0.2383741,-2.545837,304.0753,213.3908,174.17,-1.116708,0.3277364,-1.773264,316.7426,249.7321,211.0766,-0.9119147,0.6162385,-2.504607,358.4059,223.0378,172.5918,-1.064907,0.6517444,-1.967763,358.3324,257.7726,211.8101,-0.7937951,0.9718271,-2.326735,331.7034,239.8754,166.8208,-0.8781214,0.978377,-2.141779,343.9615,244.554,214.9338
323,-0.9359838,0.2413675,-2.260976,0,237.0633,0,-1.03105,1.565493,-2.317087,34.47255,236.9486,349.7759,-0.9463399,1.520161,-2.359134,60.99362,25.47804,242.0826,-1.031178,1.502748,-2.237666,45.75523,110.3653,145.3307,-0.9219344,1.397685,-2.93601,45.39265,104.7113,229.139,-1.317803,1.238893,-2.410275,27.83114,122.4519,282.8729,-0.874819,1.441853,-2.710814,57.57557,84.22601,249.4138,-1.245592,1.247187,-2.187593,28.48533,106.8651,267.6911,-0.8813275,0.2406,-2.541953,302.5926,214.4323,174.1759,-1.075781,0.3350469,-1.739069,321.4982,249.2492,211.2292,-0.9028803,0.6167533,-2.484057,356.145,225.3586,171.5008,-1.052889,0.6568699,-1.94254,2.374115,259.8447,212.3885,-0.7895466,0.9760641,-2.310606,333.097,241.5296,166.2695,-0.8752834,0.9832727,-2.126324,345.1605,245.757,215.4605
324,-0.9333491,0.2461238,-2.243457,0,236.0065,0,-1.035341,1.567246,-2.302829,35.17512,235.7767,349.0551,-0.9493464,1.522944,-2.343534,61.15007,26.32646,244.0903,-1.03621,1.504317,-2.223689,45.49303,108.9695,145.4476,-0.9216163,1.43188,-2.923874,44.05969,110.1915,238.4001,-1.313001,1.274415,-2.415583,22.69826,121.3527,290.153,-0.8755019,1.461648,-2.696122,57.16991,89.99409,256.4452,-1.256408,1.257628,-2.188899,27.23251,106.1368,274.623,-0.8775009,0.2449919,-2.535606,299.3047,215.5084,174.0769,-1.03099,0.3444376,-1.703016,326.7773,250.958,210.1594,-0.8951337,0.6185175,-2.461609,354.4706,228.2139,169.8884,-1.040964,0.6610285,-1.915537,6.975243,262.1973,213.2608,-0.7853215,0.9803981,-2.291263,334.4116,244.0433,165.3218,-0.8719811,0.9873582,-2.107405,346.5136,246.4535,215.9534
325,-0.9308575,0.2506475,-2.226429,0,235.0075,0,-1.039354,1.568584,-2.288888,35.82609,234.6482,348.3362,-0.9521774,1.52527,-2.328313,61.40273,27.81263,246.5871,-1.04091,1.505467,-2.210036,45.25582,107.6625,145.5817,-0.9233774,1.466472,-2.910413,42.00169,115.2171,247.1179,-1.306212,1.308176,-2.416833,17.77084,119.206,296.7698,-0.8773291,1.481776,-2.681221,56.2384,95.74057,263.2498,-1.265666,1.267869,-2.189672,26.00278,105.0079,281.0374,-0.8754401,0.2494833,-2.527732,296.0603,216.1361,174.6079,-0.9881921,0.3557505,-1.670508,331.8235,252.7922,209.0526,-0.8877742,0.6202593,-2.440092,353.0135,231.0991,168.5073,-1.029698,0.6651022,-1.889764,11.35846,264.5499,214.1861,-0.7812355,0.9844218,-2.272554,335.6802,246.4646,164.4689,-0.8687472,0.991024,-2.089086,347.8026,247.041,216.4528
326,-0.9286948,0.2518046,-2.210478,0,234.5973,0,-1.043216,1.566303,-2.275512,36.55521,234.1748,347.8637,-0.9552852,1.523803,-2.314315,61.13309,29.22135,248.5582,-1.044543,1.503479,-2.196523,45.0326,106.6121,145.0932,-0.9250389,1.490938,-2.896875,40.10851,115.1819,251.4179,-1.305012,1.327964,-2.409069,14.45889,118.8165,301.7578,-0.8795286,1.494145,-2.667088,56.07573,100.0364,268.5946,-1.272111,1.273244,-2.183695,25.29567,104.8253,284.9739,-0.8700049,0.2528123,-2.51934,292.8883,216.8571,174.8883,-0.95426,0.363221,-1.642812,335.5904,255.5719,209.0052,-0.8847083,0.6214689,-2.423507,352.9421,233.1925,167.0327,-1.018152,0.6653469,-1.866715,14.15186,266.8289,215.2281,-0.7779958,0.985305,-2.255371,336.1516,248.5347,163.5543,-0.8654764,0.9916248,-2.071879,349.1471,247.5029,216.7377
327,-0.9263656,0.2529951,-2.193277,0,234.1626,0,-1.047318,1.563605,-2.261138,37.34461,233.6643,347.3485,-0.9585922,1.521994,-2.299276,60.80122,30.70704,250.6406,-1.048387,1.501112,-2.18199,44.78088,105.4903,144.5684,-0.9278595,1.516861,-2.880813,38.22293,115.0139,255.9425,-1.302667,1.348708,-2.39945,10.8552,117.9156,306.935,-0.8824391,1.507139,-2.651191,55.66788,104.6754,274.2195,-1.278376,1.278892,-2.177175,24.50893,104.4208,289.1209,-0.8646586,0.2565022,-2.510156,289.4557,217.6001,175.3202,-0.9181302,0.3728754,-1.613896,339.5888,258.5205,209.2367,-0.8814867,0.6226954,-2.405623,352.929,235.4497,165.4694,-1.005678,0.6658716,-1.841894,17.07067,269.3893,216.5307,-0.7745003,0.9861588,-2.236856,336.6829,250.7429,162.5991,-0.8619305,0.9922,-2.05333,350.5966,247.9927,217.0708
328,-0.924396,0.2498066,-2.175942,0,234.3845,0,-1.051103,1.556751,-2.244327,38.24239,233.8888,346.9711,-0.9622064,1.515965,-2.283011,60.34312,32.81957,252.3057,-1.050737,1.494757,-2.164825,44.49771,105.1982,144.1592,-0.93989,1.531477,-2.863318,37.38729,116.5949,260.5275,-1.30747,1.357621,-2.380912,8.563078,118.0304,310.2303,-0.8911022,1.512162,-2.634997,55.47224,108.9682,278.3641,-1.282856,1.278069,-2.161969,23.72766,105.5463,291.7755,-0.8604876,0.257727,-2.504072,287.586,218.6088,175.423,-0.8904398,0.3756991,-1.590019,340.9453,259.4789,208.8553,-0.8793698,0.6211241,-2.390521,352.8829,237.3441,163.8875,-0.9944348,0.6623659,-1.819151,19.22453,271.0037,217.257,-0.7706461,0.9826345,-2.218697,336.7943,252.6629,161.4985,-0.8577296,0.9888247,-2.035012,351.5967,248.5334,217.2473
329,-0.9225444,0.2465055,-2.159446,0,234.6371,0,-1.054649,1.549879,-2.228168,39.10628,234.1455,346.6225,-0.9656411,1.509871,-2.267447,59.87241,34.81231,253.8027,-1.052849,1.488396,-2.14833,44.22353,104.9706,143.776,-0.9525322,1.544281,-2.845725,36.68879,118.2406,264.8358,-1.312044,1.365249,-2.362374,6.460827,118.0454,313.2601,-0.9000356,1.516186,-2.619144,55.19567,113.0521,282.1286,-1.286821,1.276838,-2.146927,22.93522,106.6085,294.1942,-0.85684,0.2590199,-2.498563,285.8927,219.6926,175.4231,-0.8647524,0.3785378,-1.568116,342.0654,260.2963,208.4433,-0.8774142,0.6194859,-2.376298,352.8698,239.1212,162.3633,-0.9837793,0.6589247,-1.797703,21.20824,272.5239,217.9561,-0.7669383,0.9790169,-2.201465,336.9131,254.4688,160.4393,-0.8536804,0.9853734,-2.017623,352.5199,249.0494,217.4185
330,-0.921214,0.2400419,-2.144369,0,235.2278,0,-1.057758,1.540447,-2.212692,39.91316,234.828,346.4414,-0.9688328,1.500966,-2.252817,59.43497,37.86314,255.9387,-1.05434,1.479679,-2.132441,44.04102,104.8622,143.0835,-0.970826,1.546135,-2.829533,37.4998,120.8682,268.2001,-1.321803,1.361613,-2.341949,6.905569,119.8544,314.9555,-0.9120362,1.513896,-2.60506,55.71013,116.4326,284.1384,-1.290692,1.27195,-2.127792,23.34829,108.5689,294.6402,-0.8573986,0.2578367,-2.496707,286.4233,221.1029,175.1219,-0.8464451,0.3751304,-1.550222,341.4779,260.8763,206.3594,-0.874286,0.6151446,-2.364974,352.1439,240.9044,161.1244,-0.9741989,0.6522727,-1.779058,22.54341,273.1364,218.1233,-0.7638962,0.9726386,-2.185959,337.1951,256.0413,159.2278,-0.8493119,0.9790478,-2.0015,353.0912,249.6178,217.4379
331,-0.9198043,0.2329117,-2.128171,0,235.8845,0,-1.061029,1.530079,-2.196017,40.78212,235.5932,346.2697,-0.9722176,1.491145,-2.237062,58.91103,41.11592,258.1685,-1.055864,1.470118,-2.11534,43.84541,104.7459,142.318,-0.9911391,1.547087,-2.811487,38.44284,123.8381,271.7719,-1.332224,1.35727,-2.31964,7.482476,121.8711,316.7391,-0.9253386,1.510791,-2.589594,56.28417,120.1094,286.2075,-1.294665,1.266528,-2.106976,23.82736,110.71,295.0541,-0.8586581,0.2566435,-2.494367,287.1482,222.5643,174.8806,-0.8271056,0.3713609,-1.531383,340.7792,261.6293,203.9662,-0.8709519,0.6103907,-2.352876,351.3871,242.8697,159.8155,-0.9638854,0.6450272,-1.759183,23.94759,273.7607,218.2758,-0.7606304,0.9656179,-2.169363,337.5418,257.717,157.9305,-0.8445655,0.9720998,-1.984228,353.6884,250.2322,217.4602
332,-0.9180976,0.2222064,-2.111568,0,236.7607,0,-1.063803,1.516359,-2.178523,41.71069,236.4738,346.2558,-0.9751027,1.477865,-2.220376,58.17073,43.80059,259.7258,-1.056881,1.457465,-2.097286,43.67885,104.4372,141.1652,-1.016289,1.540081,-2.790769,39.89474,127.1203,274.2979,-1.346136,1.345085,-2.295006,9.595795,124.7867,316.55,-0.9407048,1.501564,-2.572395,57.37136,124.1823,287.7535,-1.299128,1.258713,-2.082402,25.22597,113.2386,294.0538,-0.8618541,0.254769,-2.497795,289.4146,224.2006,174.2335,-0.8130785,0.359275,-1.514672,340.151,263.3658,201.2306,-0.8643366,0.6024927,-2.341622,350.1351,246.3128,157.8028,-0.9527445,0.6330966,-1.740525,24.37083,273.8849,217.9925,-0.7575618,0.9558902,-2.152563,338.9731,260.7262,155.8972,-0.8386011,0.9616369,-1.966118,354.0359,250.9642,217.1727
333,-0.9164515,0.2116731,-2.09586,0,237.6159,0,-1.066267,1.502946,-2.161952,42.59204,237.3274,346.275,-0.9776788,1.464851,-2.204554,57.42938,46.18772,261.025,-1.057692,1.445107,-2.080203,43.5135,104.1212,140.0345,-1.040441,1.532014,-2.770138,41.35218,130.2905,276.5323,-1.359329,1.333022,-2.271083,11.79378,127.6026,316.2236,-0.9553877,1.491803,-2.555586,58.46488,128.1194,289.1584,-1.303079,1.251197,-2.058924,26.68544,115.6491,293.0139,-0.866334,0.2529079,-2.499524,291.9223,225.1751,174.3007,-0.8005177,0.346906,-1.499382,339.6325,265.1677,198.5909,-0.8579208,0.5948552,-2.331271,349.0974,249.8475,155.9985,-0.9421128,0.6213403,-1.723282,24.63791,273.9425,217.6708,-0.7546663,0.9463651,-2.136814,340.5475,263.6437,153.9989,-0.8327674,0.9513563,-1.949097,354.3273,251.6701,216.8716
334,-0.914077,0.1983224,-2.080801,0,238.6731,0,-1.067509,1.487001,-2.144916,43.42423,238.5312,346.6504,-0.9793096,1.448965,-2.188448,56.58965,47.85861,261.2353,-1.057093,1.430495,-2.062497,43.61399,103.6654,138.6279,-1.06754,1.516094,-2.747675,42.56411,131.9831,278.2231,-1.37519,1.313747,-2.246281,15.43585,131.3596,314.9873,-0.9711047,1.475958,-2.537977,59.56573,131.9134,289.7679,-1.306154,1.242949,-2.033932,29.15732,118.1989,290.2488,-0.8720698,0.25304,-2.508634,293.8936,227.5617,173.1014,-0.7890413,0.3301808,-1.488743,338.7146,266.3403,196.888,-0.8461994,0.584747,-2.322599,349.2867,258.3978,152.3278,-0.933959,0.6048725,-1.710188,25.18738,273.983,217.2678,-0.7512208,0.9348471,-2.121495,345.2028,270.7091,150.8134,-0.8261411,0.9377952,-1.932443,354.1828,252.0134,216.1735
335,-0.9117264,0.1851648,-2.066137,0,239.7158,0,-1.068586,1.471391,-2.128645,44.22736,239.742,347.0576,-0.9807884,1.433386,-2.173082,55.77167,49.41266,261.3373,-1.056367,1.416219,-2.045613,43.70443,103.1974,137.2343,-1.093604,1.500072,-2.724942,43.81722,133.5323,279.7917,-1.390565,1.29537,-2.221163,19.15604,135.005,313.9645,-0.9862578,1.460116,-2.52058,60.67621,135.6591,290.3803,-1.308726,1.235185,-2.010093,31.7077,120.6464,287.5785,-0.8781666,0.2488484,-2.506713,297.1918,227.7583,174.6156,-0.7781107,0.3139445,-1.479066,337.8003,267.5014,195.2637,-0.834825,0.5753866,-2.314875,350.6226,266.8173,150.2531,-0.9262098,0.5888579,-1.698118,25.70847,274.0253,216.8784,-0.7478576,0.9236363,-2.107046,350.2787,277.3511,148.4138,-0.8196045,0.9245601,-1.916747,354.0025,252.343,215.4879
336,-0.9095723,0.1695761,-2.05268,0,240.9623,0,-1.068087,1.452929,-2.111553,44.84304,241.3185,347.6288,-0.981123,1.414694,-2.157411,55.01302,49.86978,259.9777,-1.053702,1.399057,-2.028016,44.17659,102.7056,135.638,-1.119783,1.475723,-2.700569,44.98744,135.6611,281.2148,-1.407505,1.270094,-2.194321,22.80579,139.5246,312.5516,-1.000958,1.437355,-2.502347,62.22865,139.3176,290.579,-1.309375,1.226534,-1.986129,34.70788,122.7689,283.0739,-0.8826315,0.2471076,-2.511203,299.5941,229.38,173.8219,-0.758186,0.3032594,-1.471805,332.1919,267.4362,194.6737,-0.8350487,0.5687118,-2.31217,348.6631,265.0797,149.3692,-0.9231815,0.5690142,-1.690083,28.2469,275.6322,217.73,-0.7434472,0.9090441,-2.093498,348.3551,275.521,146.906,-0.8126999,0.9075784,-1.90228,353.4015,251.9181,214.7013
337,-0.9074888,0.1543285,-2.039663,0,242.1839,0,-1.067405,1.434695,-2.095005,45.42306,242.8876,348.221,-0.9812924,1.396202,-2.142233,54.27448,50.27369,258.602,-1.0509,1.382106,-2.011042,44.6247,102.1776,134.04,-1.14435,1.451791,-2.675702,46.17158,137.7676,282.6439,-1.423723,1.246244,-2.165766,26.54012,144.0933,311.6327,-1.014795,1.414791,-2.484051,63.78809,143.0167,290.9512,-1.309418,1.218058,-1.963256,37.7803,124.8332,278.7569,-0.8878574,0.2459217,-2.515272,301.8576,230.8505,173.1227,-0.7393926,0.2944047,-1.464631,326.5277,267.0102,194.5569,-0.8360323,0.5625799,-2.309482,346.4435,263.0477,148.7058,-0.9205188,0.5497121,-1.68259,30.71081,277.3737,218.8756,-0.7390981,0.8945776,-2.080538,345.9993,273.499,145.5829,-0.8059186,0.8907868,-1.888488,352.7646,251.4892,213.9685
338,-0.906377,0.1383224,-2.028013,0,243.9953,0,-1.067123,1.41577,-2.078315,46.10723,245.2234,349.2223,-0.9824558,1.376789,-2.127607,53.31916,50.02337,255.8432,-1.047605,1.364805,-1.993939,44.83816,102.552,132.416,-1.175317,1.417655,-2.648354,47.55459,145.6537,284.2502,-1.445169,1.215057,-2.127425,33.99187,148.972,309.9232,-1.033057,1.385286,-2.465056,66.48928,146.5193,290.2643,-1.306481,1.20885,-1.938752,42.43181,127.7071,272.0573,-0.8895013,0.2447079,-2.522543,303.6602,230.9752,173.4152,-0.7226982,0.2878462,-1.461762,322.7756,265.0789,195.3147,-0.8402897,0.5565599,-2.308921,344.633,259.9586,148.0412,-0.9223547,0.5313483,-1.677026,33.64213,279.3478,219.9317,-0.735615,0.8793535,-2.070423,342.9176,271.3098,144.505,-0.7999903,0.8728918,-1.877611,351.383,251.3407,213.5631
339,-0.9053438,0.1222949,-2.016496,0,245.8532,0,-1.066407,1.396679,-2.061875,46.78212,247.6636,350.3179,-0.9832798,1.357146,-2.113199,52.29222,49.77985,253.0442,-1.04381,1.347406,-1.977198,45.03072,102.9564,130.7568,-1.205143,1.383303,-2.618992,48.94266,154.3569,286.5083,-1.46476,1.186242,-2.08306,41.97038,153.7946,308.4989,-1.050735,1.355321,-2.445042,69.33926,150.199,289.7873,-1.302466,1.199539,-1.914673,47.51527,130.3849,265.1785,-0.891448,0.2421041,-2.526946,305.7012,230.525,174.4123,-0.7103755,0.2818059,-1.460234,318.864,262.7982,196.2994,-0.844813,0.5507857,-2.308202,342.8185,256.7743,147.952,-0.9264396,0.5138899,-1.672243,36.25626,281.3282,221.0148,-0.7319886,0.8639643,-2.060768,339.6335,269.2014,143.6505,-0.7938942,0.8548614,-1.867255,349.6249,251.1492,213.2629
340,-0.9065423,0.1094305,-2.009672,0,248.7325,0,-1.065815,1.379998,-2.048191,47.57265,251.3565,351.6226,-0.9853781,1.339662,-2.102963,51.34828,50.69786,249.9485,-1.038608,1.332565,-1.963782,45.40651,104.3719,129.1227,-1.243207,1.344895,-2.589752,51.61282,159.3582,287.6444,-1.481638,1.154821,-2.027241,52.91915,156.2239,303.7655,-1.075185,1.324206,-2.427812,72.08298,151.9711,286.6823,-1.294438,1.190619,-1.89106,54.19328,131.5875,254.8581,-0.8888279,0.2469218,-2.536911,304.9912,233.2033,171.0329,-0.7038025,0.2774265,-1.460283,316.7457,261.4125,197.4645,-0.8720468,0.5568259,-2.315584,344.1666,251.0098,147.677,-0.9309271,0.5030592,-1.667645,37.39293,283.4947,221.88,-0.7298847,0.8492153,-2.058033,332.8564,268.2629,142.3907,-0.7878184,0.8393411,-1.863333,347.5638,251.6335,213.8324
341,-0.9077975,0.09693564,-2.003155,0,251.6009,0,-1.064971,1.363639,-2.036065,48.32251,255.0957,352.9926,-0.9873571,1.32245,-2.09409,50.37405,51.68084,246.9407,-1.0332,1.31806,-1.952195,45.78174,105.7407,127.4687,-1.279185,1.307557,-2.558698,54.33449,164.3029,288.9832,-1.492697,1.131077,-1.966812,63.67894,156.5001,297.0552,-1.098695,1.293704,-2.409986,74.79666,153.104,283.0314,-1.285708,1.18186,-1.869616,61.03619,131.1909,243.4045,-0.8914078,0.2445402,-2.527819,305.737,232.988,172.4038,-0.6974578,0.2738879,-1.461631,314.7364,260.0721,198.6993,-0.8989754,0.5650926,-2.321671,346.196,245.4527,149.9891,-0.9352371,0.4932594,-1.6637,38.4271,285.7415,222.7661,-0.7281165,0.8346426,-2.056748,325.9274,267.4869,141.6805,-0.7820709,0.8241612,-1.860939,345.5532,252.1293,214.4859
342,-0.9103758,0.08857793,-2.001871,0,256.0832,0,-1.070552,1.3516,-2.027127,49.59352,260.8662,354.4103,-0.9974472,1.309794,-2.090384,48.98967,54.96194,244.6373,-1.031401,1.308571,-1.945123,44.72233,111.2009,127.1213,-1.331358,1.265155,-2.523593,57.38363,167.0937,286.2155,-1.490975,1.108709,-1.89431,70.67909,156.7078,288.3564,-1.136782,1.263476,-2.393128,76.78123,147.9058,271.7956,-1.272789,1.168135,-1.833204,65.17477,129.8161,232.8257,-0.8928462,0.2448278,-2.526816,305.8609,237.267,169.2277,-0.6923402,0.2689872,-1.461644,313.1643,259.06,199.8179,-0.9213346,0.5688156,-2.328,349.8711,245.0967,149.6992,-0.9292223,0.4911313,-1.661727,37.35912,286.6567,222.8866,-0.7291682,0.8264775,-2.065861,323.5563,270.4139,140.5549,-0.7754889,0.8161483,-1.868099,344.6256,253.6372,215.5997
343,-0.9131759,0.0800874,-2.000886,0,260.9231,0,-1.076251,1.339108,-2.01783,50.88123,267.2412,356.0891,-1.0084,1.296544,-2.086283,47.50171,58.56147,242.238,-1.029363,1.298871,-1.9386,43.63552,117.2052,126.7872,-1.382944,1.220339,-2.479962,60.61003,169.4032,282.5635,-1.478346,1.087673,-1.817706,77.35194,149.6305,271.9087,-1.17573,1.231506,-2.371236,78.28323,139.0107,256.4243,-1.254767,1.154046,-1.795854,68.7205,125.0764,218.6708,-0.8952709,0.2468608,-2.52505,306.085,241.8764,165.9933,-0.687416,0.2642085,-1.461635,311.5797,257.8454,201.2073,-0.9453576,0.5725899,-2.333478,353.7915,245.0392,149.2651,-0.9225129,0.4895607,-1.660231,36.06775,287.5796,223.0386,-0.7314008,0.8180547,-2.076567,321.3505,273.834,139.2686,-0.7693317,0.8079958,-1.877011,343.7033,255.286,216.8428
344,-0.9193583,0.0774198,-2.005196,0,266.1931,0,-1.092304,1.329215,-2.007866,52.35183,272.7521,356.0787,-1.030393,1.288939,-2.082902,45.11714,64.23112,242.679,-1.036052,1.290777,-1.933839,42.75997,119.4185,122.7704,-1.43657,1.176626,-2.434652,64.0275,174.3006,278.9942,-1.462102,1.070954,-1.731626,82.52562,128.8395,240.5224,-1.220539,1.204732,-2.348489,78.54771,121.635,232.8262,-1.240611,1.145244,-1.748749,69.95641,117.9849,202.2803,-0.8955274,0.2493013,-2.525817,306.8916,251.7754,158.6165,-0.6877648,0.2635123,-1.466592,311.9328,256.9159,203.0109,-0.9678588,0.573085,-2.338094,359.0452,247.391,148.1589,-0.9111828,0.4974518,-1.668709,33.21223,287.3109,222.8567,-0.7357892,0.8199423,-2.098846,321.6899,278.3159,139.3317,-0.7608544,0.8088943,-1.897322,342.8214,257.2752,218.1551
345,-0.9261231,0.07500885,-2.010117,0,271.8449,0,-1.108386,1.318026,-1.996255,53.94422,278.7674,356.2724,-1.053547,1.28018,-2.077664,42.42236,70.14217,243.1043,-1.042805,1.281803,-1.928879,41.67004,121.3948,118.2026,-1.484951,1.128684,-2.381546,67.97824,178.9711,274.9725,-1.431527,1.060333,-1.645074,82.94932,71.70284,172.7217,-1.263633,1.175103,-2.320336,76.84852,104.6389,209.4425,-1.218703,1.139959,-1.701959,70.08617,108.8141,183.6199,-0.8958569,0.2549658,-2.528932,308.3688,262.5503,151.013,-0.6888796,0.2657146,-1.471681,312.6801,255.8083,205.1979,-0.9918965,0.5727969,-2.341668,4.64808,249.9015,146.7757,-0.8994331,0.506883,-1.679044,30.1799,287.1049,222.9959,-0.7426161,0.8224099,-2.123524,322.2184,283.0699,139.5919,-0.7536068,0.8104444,-1.920797,341.9805,259.374,219.6444
346,-0.9347641,0.07765146,-2.018926,0,278.4045,0,-1.127953,1.31066,-1.983889,56.69344,285.4729,356.1664,-1.081505,1.275718,-2.071598,39.71299,76.89594,243.1945,-1.053247,1.277299,-1.925125,39.96659,124.8323,114.4566,-1.535741,1.087663,-2.314125,71.00292,179.2735,266.2336,-1.388698,1.060906,-1.564464,78.13386,50.78527,139.7182,-1.312329,1.151266,-2.283707,73.43373,100.7546,197.7891,-1.191027,1.141918,-1.660556,69.33501,103.6796,168.5206,-0.9029491,0.266608,-2.54573,313.2565,268.5413,151.4644,-0.6943617,0.267869,-1.478787,314.7913,254.1804,209.4113,-1.013189,0.5723594,-2.346554,10.23836,255.0756,144.5943,-0.8776149,0.5191893,-1.699584,25.41305,285.1004,223.1588,-0.7535011,0.8329098,-2.154956,324.7549,288.7963,140.2802,-0.7457614,0.8203574,-1.952115,342.5868,261.7935,220.4149
347,-0.942915,0.08021908,-2.027269,0,284.6921,0,-1.14345,1.302884,-1.971502,59.22409,292.3664,356.7201,-1.10567,1.270228,-2.064138,37.06482,82.96693,242.8593,-1.061275,1.272681,-1.921737,38.56908,127.084,110.2763,-1.571098,1.047258,-2.246229,73.88187,176.8211,255.4582,-1.341502,1.071766,-1.500216,71.86262,44.30248,122.8836,-1.35074,1.126785,-2.245089,69.8728,99.72609,189.4216,-1.161684,1.150109,-1.628272,68.00627,96.93618,153.2582,-0.9119346,0.2788668,-2.562986,317.8955,273.7252,152.3872,-0.7019354,0.2736474,-1.487003,316.8224,253.3243,212.9701,-1.032595,0.5709265,-2.349797,15.50166,259.8008,142.6644,-0.8586349,0.5317925,-1.720028,21.0605,283.1874,223.5135,-0.766216,0.8423286,-2.184215,327.0773,294.0598,141.2179,-0.7408361,0.8300061,-1.982805,343.2335,264.0335,221.2978
